prediction,actual
-710.6076460478514,738.89
1855.4684371731432,738.88
-219.2849461498505,737.96
635.3379004510809,737.0500000000001
793.5290519945133,737.05
-983.2543586663207,736.76
-313.7849442249418,735.82
2360.2900223095253,735.6700000000001
3028.0409729846706,735.51
-713.3915138571151,735.45
3693.862490768596,734.8100000000001
-460.0203436091089,734.62
5867.8717819210015,734.4
-316.07394901744624,733.89
-1301.7126622096548,732.94
3011.5862607691297,732.26
686.7881689843033,732.07
1149.018426548141,731.28
-613.701259677108,730.96
-1018.3937828674054,730.86
991.139829543458,730.36
-986.8310888432707,730.31
5366.312208889483,729.8
338.45648770919865,729.33
1568.6921045999543,728.5600000000001
756.8031437310212,728.5000000000001
2483.7492520041615,728.37
518.3723286148274,728.08
783.9948777778782,727.27
-573.703273921974,726.98
-164.10516570601862,726.34
1115.0279661788666,725.56
517.667417820474,725.43
1022.7173757446875,725.07
-506.62979357183895,723.83
1775.971093138056,722.74
-1499.6789929699546,722.5600000000001
2762.5809934761523,721.45
788.0238047979709,721.43
-1416.7816799292345,721.32
-469.81409280742685,720.9
727.5592262745446,720.75
388.80088340629493,720.4300000000001
-590.4323994907686,719.81
-158.40085396445335,718.08
742.088010812593,717.9
-1208.4945998987566,717.85
75.11384475397335,717.21
-1215.5307164178878,717.11
-300.1416468343316,716.57
-1009.5170679857188,716.35
1583.5988717805722,715.67
3308.5205337474154,715.53
2979.021412432643,715.5
-721.227883569027,715.23
561.7172682879592,715.21
3318.932104064259,715.11
4436.512148484933,714.9599999999999
-727.494382842327,714.59
456.45548936145383,714.0600000000001
843.0507584754903,713.39
-502.44473383599416,713.39
-1244.7936264250136,713.11
5859.50049433322,712.8
908.187178376809,712.78
-311.94387995970953,712.12
-143.29476041844157,712.04
441.2343616190225,711.63
1204.7752819775242,711.5
-486.7098164233279,711.4000000000001
-108.90775980358444,711.21
426.94139953090644,709.64
1105.80943279359,708.37
-1125.242879097445,708.1
-1349.4301368921263,708.06
-1051.7317203922337,707.79
4180.781542121689,707.72
-519.2986752242232,707.32
-920.9775541753046,707.09
2692.828014217593,706.56
-393.51743202674004,706.29
-1043.4342029933216,705.79
384.9466077098125,705.12
-1389.7123305906325,704.37
377.82142895417417,703.47
-238.10309834781265,703.36
-49.027050083316766,702.6
2764.5775964320737,702.0
-937.6166738010844,701.61
1414.4242262594862,700.45
-845.2987960454698,700.41
2415.7080355479043,699.78
3559.511533157286,699.77
-1090.1434027808225,699.75
1814.1421195893413,699.4
608.4008419506847,698.13
1018.9969114401667,695.4
-394.13674966571534,692.94
5583.4030341346015,692.4100000000001
-380.60916283451047,692.35
230.30739153242394,692.19
-416.64398054981496,691.79
349.00702834048286,690.98
-272.85169540062293,690.59
-392.02302446973755,689.96
2453.4119998321216,689.8199999999999
31.446101132706758,689.49
-1934.4617165796053,689.34
1227.3644341712043,689.1
4572.023554761477,689.07
3902.8096761168517,688.6
1189.6966594360995,688.42
5849.889015991693,688.0
135.57428613696175,686.76
70.43159551801637,686.6700000000001
-586.9784645335808,686.62
-395.33815464905274,686.4
-36.61625923879899,686.24
-1171.7195375094243,686.05
-412.3991452357334,685.9200000000001
-288.6709649154784,685.45
327.2149578472362,685.39
-132.1707510692354,685.19
258.9619643885236,684.23
-561.4905119398571,683.47
-735.7902037019362,683.17
249.45458672061648,682.9100000000001
-395.4682398748532,682.54
-495.3246275587835,682.19
-1627.8175240573382,680.99
201.55551580318183,680.85
1873.7177906252987,680.1800000000001
-148.30585117809437,679.16
739.5657556476756,679.02
555.8520282666835,678.72
-306.6890946871205,677.78
1017.0710610196634,677.69
-832.9059077903753,676.99
1246.091918350824,676.4300000000001
-1352.6608421886965,675.85
-655.5260267313854,675.6
197.3956036686884,675.3
-371.8592834462346,675.05
-1666.2621887313267,674.88
-1589.5052855513165,674.7
-509.9254177593123,674.69
3862.840486337811,674.46
-37.08490824478167,674.45
3419.713655742901,673.76
-186.18102453837025,673.26
1274.4600349536745,673.11
2577.8083422072623,672.17
-523.8250467291791,671.99
906.6171362934948,671.96
1003.4237858765607,671.01
-635.2944977578873,670.34
-231.2624975791869,670.25
66.16477560544126,670.1600000000001
560.0507619626138,670.0600000000001
1129.1033796708543,669.91
-652.7644374405686,669.12
-496.94028192303915,668.86
2147.8946795900324,668.8000000000001
356.4266766302744,667.65
631.970007435441,667.53
2177.2804091857424,666.95
205.4690768131676,666.9399999999999
-105.69114526753162,666.7
107.17148255036341,666.64
62.22844955476687,666.33
204.81100074338474,666.13
-1111.0787934966743,665.78
253.79017885264153,665.42
-294.2496738857287,664.9499999999999
1177.8890732535815,664.1999999999999
2.225429450630486,663.81
-751.3130423995992,663.57
-203.18171655464067,663.52
1643.3610720202103,663.31
-294.4038877975093,662.94
4827.9545477925485,662.4000000000001
1112.4737615369006,662.33
-756.6809193741883,660.28
492.5452495057614,660.07
4308.66620479523,660.0
-241.26457917880396,659.84
943.0725319723498,659.68
228.8576971263492,659.46
-250.99683099542597,659.4100000000001
2024.198659743204,658.64
2022.3315682864288,658.26
1033.8350566390259,658.02
2378.9670203095366,657.9
728.8601769147754,656.87
-925.0459830936954,656.63
427.6902961746311,655.94
2240.047004177312,654.99
1839.49259228066,653.77
269.43973077772216,653.38
778.7969557598184,653.0
-1201.5340291992482,652.96
4304.686254986366,652.21
-1483.235581298145,651.94
-278.9313140427696,651.45
-1252.7570638674774,651.4
-1747.7153173874742,650.75
1340.8342008441862,650.41
-202.18691167554834,650.05
4802.1130090994675,649.5
-1298.1669874038557,649.4
-1531.369017252846,648.98
165.53252447139494,648.8299999999999
579.9758810277456,648.6899999999999
99.96606688840939,648.41
1792.3155738173637,647.4
1058.0419094199171,646.49
1224.9931230112525,646.27
669.7700930751134,645.8000000000001
-253.7914742644001,645.74
-467.2155999552642,644.72
1109.1114802305647,644.3
1337.5933062368988,644.24
4293.090186249953,643.75
83.93450195825108,643.59
2728.463875886755,643.05
-1719.6999785510986,643.0
-907.4860095703323,642.54
-240.90596513678358,642.17
-715.0707294261055,641.26
-473.06836966355434,641.13
594.594085403167,640.76
-208.48346746853792,640.45
-879.5707958172828,640.13
-264.43026574968803,640.05
-322.69117538928583,639.91
1234.5400229188317,639.65
808.1026399071089,639.37
-415.9007851419083,639.34
-1004.3505927346927,638.11
177.87022323317984,637.03
321.3131401852905,636.55
1108.2940064827483,636.14
-1325.8391364245513,635.9
795.2009790189136,635.89
-460.3810192512648,635.45
-203.16233706301992,635.0400000000001
1789.077986186704,634.73
-500.7389326184831,634.68
254.4718703557083,634.24
-1155.5917546521134,633.96
145.25135737197638,633.83
-748.8838625129308,633.66
794.5462642863444,632.95
-694.3867330642411,632.67
-224.50752050843437,632.39
588.4922362079546,631.52
-338.2394100826214,631.45
-617.4368296096931,631.1700000000001
-1168.3505899254687,630.57
-761.4291527548604,630.4300000000001
-181.78241368845949,629.01
1806.356667586605,628.78
-1090.6438167326705,628.7
-975.0980356126363,628.59
1189.7073913116374,628.44
-673.5500857159694,627.82
483.695222636038,627.35
-1478.1755305093798,627.16
-1647.5538474978177,626.65
-1407.8742095126884,625.94
2567.6552184141406,625.52
-586.083250981601,625.3
-1639.1949098864557,624.02
415.4927310900106,623.93
363.7968929371008,623.19
-1013.766089174746,623.16
-1160.0523122199088,622.94
-761.7396084007815,622.82
2369.933774704571,622.67
1189.9557714363743,622.57
-1697.0375661589349,622.35
-110.2576257399162,620.13
-1326.4329236752342,619.16
2741.787236364338,618.73
3123.4369533783993,618.63
-1206.1464488058687,618.59
1291.7047417267265,618.27
-47.56757954118956,618.09
-543.9244845643301,617.93
-174.30213573695198,617.6
1959.5746206163274,617.05
254.72225585306637,617.0
2882.7782436172347,616.65
-893.5190602416819,616.26
410.9842870828634,616.06
1437.1552773998962,615.17
1509.1284460588095,615.08
-597.8704553910733,614.89
364.4419453690503,614.46
-994.3832045817601,614.34
1860.1671596205572,614.1
2531.219231746134,614.01
-49.36736040166966,613.95
-656.1959740639654,613.08
-35.07705333180138,612.6
969.3460727011296,612.36
2721.8305681913516,612.06
4249.954524613905,611.32
-2099.558181712247,611.08
-293.527964378726,611.0500000000001
-474.31427182208665,610.59
128.36145802741487,610.34
-795.1594554369843,610.0600000000001
-754.624459748878,609.85
661.6901185556538,609.5699999999999
-134.08553409479646,609.19
-1118.16468356955,608.79
-343.3072115678616,608.65
-114.52059154382766,608.1
888.0241956769048,607.79
670.1595367101157,607.0
560.5239476779237,606.96
-927.0711692594496,606.47
-268.57817521383663,606.4
-57.011476739301884,605.54
4649.58882445567,605.05
-608.8278091502775,604.51
-1768.7883989235627,603.42
-1631.165177848872,603.25
-480.06303876182454,602.52
-615.4468436333705,602.26
1175.5109971855857,601.98
2938.709857141843,601.96
-1200.0706672017966,601.75
1140.3936032439983,601.74
-1241.0329732864564,601.03
1351.271499331674,600.9
1690.464687895742,600.66
1164.9844201755905,600.52
-617.2438991691483,600.39
-559.7738049101641,600.34
972.0511077824008,600.07
4032.623789013795,599.9999999999998
-1504.6919745429886,599.68
1121.3062013203275,599.38
337.367442521087,598.57
-1215.202449851025,598.08
2576.7560864326183,597.78
391.7470921426851,597.36
-426.2628316063803,597.31
-394.6442915690254,596.67
193.60739928899798,596.09
4257.508336203231,594.0
4721.9182383473135,594.0
-517.3790382805494,593.95
-332.0876566436732,593.61
3842.0118249923585,593.5
-980.8155272077365,592.88
-1238.3239120652759,592.84
-499.2766255723027,592.43
-560.2222667452237,592.24
-539.1033883232419,592.15
3823.798289608553,591.96
-296.49139056540974,591.95
1419.8087495427465,591.75
635.8419332311086,591.73
41.43537034805118,591.65
214.19717597398414,591.4
-490.3009805657484,591.07
4715.717284578586,590.0
713.3627270607483,589.33
1028.014003235528,589.27
502.52685768481126,588.13
-426.67298040565464,588.05
-79.59144456227091,586.79
249.80704421997882,586.46
-1923.3846552544342,586.4
4356.85606030061,585.1500000000001
-1466.2615003994777,585.06
-1294.8258726148936,584.79
-95.69627010971243,584.25
-767.0929889072527,584.15
-103.08455513455351,584.07
-1044.6404418566499,583.79
-747.0281723683356,583.75
-1197.2678949670699,582.64
841.1498415568819,582.47
-1528.968194204741,582.17
21.648236290716568,582.0500000000001
2045.063051318592,580.98
-387.48897106232306,580.9
-147.3075186826254,580.74
-693.7642374019671,579.9300000000001
97.33884991256048,579.92
-970.1916137192296,579.85
1385.0375494819625,579.8100000000001
4013.7388995152005,579.6
-198.66259877492064,578.66
426.38435330214236,577.54
483.41908651550256,575.46
116.70855904242126,575.1
-6.774409783180033,574.63
1201.1341033897052,574.42
-93.57211627018847,574.26
-322.84386802644525,573.45
-572.4074299773432,572.86
-1158.9120298723676,572.33
-1131.4342578640292,572.3100000000001
-397.9846956905574,572.2
-1134.779073734188,572.07
-1158.407549955848,572.0
-1212.2614026053175,570.96
2524.6839931420072,570.53
767.8592104336509,570.5
1836.882533349686,570.48
-378.44583948836856,570.14
-1287.0378961704498,568.72
54.851455323623895,568.64
916.0734424534719,568.39
1455.2480341380397,567.36
-1152.7695809460129,567.1800000000001
381.066370515696,567.05
-3.6898688001375604,566.99
2179.7756798801206,566.95
241.07096772022555,566.9
-518.9374447280529,566.71
-35.31610951466223,566.7
-1305.9713002610333,566.66
-297.55435135671115,566.58
-589.2573746362343,566.16
-991.152317864221,565.68
-271.38154714271224,565.24
-1258.0716558440358,563.86
-280.5764253547907,563.63
-554.9907565362967,563.6
54.61234944556702,563.45
608.0502945297076,563.1
-349.2460095788149,562.98
-906.4901736612385,562.92
-973.2054956300701,561.49
-497.13905365993065,560.86
73.60723222269394,560.14
42.89381565360078,559.97
2940.489048129162,559.8
-292.79424726357183,559.79
1784.8382454173386,559.45
99.4279808491433,558.96
28.244662981051988,557.92
-49.344249435610976,557.73
-221.71232230698547,557.62
2465.283196583507,557.22
-1020.5131686332521,555.74
-427.8298632739148,555.72
88.9909407031754,555.04
-519.1612840348265,554.87
72.37282382533203,554.67
-1016.8898196357422,554.65
-641.051429937248,554.57
-126.23919115019612,554.52
-579.3381489191083,554.5
-1252.1565306298028,553.12
1847.77925991688,552.9
2686.416094673842,552.57
345.4080815753149,552.44
-1007.5913472927269,552.4
1970.0638511594684,552.0
-195.57543339403674,551.67
2464.9576547626193,551.54
-1482.2303619411439,551.24
882.617899630201,551.04
4654.94793764506,550.8000000000001
2764.814503946014,550.34
113.99622253620419,549.84
-345.31238751702926,549.75
-1756.796011821761,549.0500000000001
57.59450106012589,548.98
-468.5589224046812,547.7
-1158.8247217820112,547.6
-367.3459512939454,547.07
-870.23300351323,547.0600000000001
-486.8421612247571,547.0
-298.0954688070044,546.81
-1441.5787056243337,546.35
-1163.7941240473988,546.25
90.99507195120304,546.04
-1789.0025588837548,545.58
-647.7975553052706,544.52
633.2159400413699,544.3
30.77710928286092,544.08
-734.1928423811557,544.0699999999999
2085.9085623128885,543.28
1470.4923783648276,543.05
655.5405589052598,543.02
-432.57372736365664,542.89
219.35569416788547,542.49
492.92728559586175,542.36
-1567.885805771393,542.34
1107.1458134737563,542.04
-870.455794923635,542.03
381.62549198173315,541.95
1017.1077087834957,541.9
-985.7745107923033,541.65
-427.9366347392736,541.53
360.6379324799875,541.02
796.7494917618704,540.67
-257.56484721933975,540.52
-237.20577734968356,540.07
189.13302033672426,539.75
926.7356924737007,539.5500000000001
-553.086525056164,539.03
321.96066681991533,539.0
-1531.0826582508362,538.8000000000001
-1408.4033871242264,538.46
198.5785577563006,537.48
-512.5216546114503,536.99
1377.8857446652237,536.86
1792.1392200471669,536.7
793.4371431632958,536.21
982.3107511967619,535.86
2411.005463278071,535.65
-767.4927734466404,535.42
-903.5436807015809,535.34
-1394.2709292581924,535.16
-143.45213911430346,534.99
-470.61280163389733,534.72
-324.2129382891185,534.59
-687.3237063956976,534.57
4629.27598904253,534.24
-1156.2639348978914,533.78
218.72437477380953,533.41
-609.8556865008788,532.94
7.140939534802214,532.49
-656.4867998566497,531.49
-1406.035169195888,530.58
-623.7920911628403,530.37
-1245.8104037552323,530.15
-479.46363650380744,529.76
1323.224499813133,529.73
3609.8003207348656,529.6
2209.764275355603,529.4
-387.9862414740893,528.75
1095.4271177590192,528.24
-547.7927600993631,528.1
5246.829885740568,527.78
1652.166682139035,527.77
-624.9811264313668,527.23
-1174.4302496806822,526.77
-23.670085393962722,526.27
-1392.8510818107268,524.58
-508.6713484078102,524.54
3055.5566524088244,523.3
-1866.311107492978,522.94
-1375.9458607821427,522.91
761.8735959274139,521.89
1126.7479605147223,521.3100000000001
-531.4859830385598,521.03
1711.1325035355414,519.8100000000001
741.7446234499952,519.67
429.60222661744274,519.61
-814.9487464165512,519.45
-265.39627053870504,519.45
-1792.1992085755153,519.0600000000001
2009.9902223876718,518.76
-712.1387548563245,518.76
-673.8071331914709,518.63
656.5966202624888,518.42
-1313.1095767572442,518.2
-999.0813959605973,517.36
-224.90420227277423,516.28
-628.2777957812857,516.07
-1738.4584665605068,515.78
320.58245530015984,514.75
-715.3707648361374,514.56
2865.020184161808,514.25
-740.4548343917355,513.32
1188.489119305851,513.17
-813.5426410245765,512.91
-1160.6540031437858,512.2
212.49885533282188,512.18
1186.394118529305,511.8
-1526.9159965542497,511.68
-1365.3434896843094,511.32
794.849567218204,511.25
-1165.5508942562326,511.12
-851.2671036104216,511.09
-611.6183076096395,510.2
281.428853663616,509.93
2805.7559109046865,509.52
371.45757137269766,509.01
520.8998112339091,508.9
4654.065092084303,508.8
-1553.6425600389864,508.8
-1272.5025137702562,508.58
594.9899575356382,508.42
-1078.6089708686318,507.93
288.6630127146793,507.84
458.42851772818585,507.66
37.2126119521003,507.55
-1216.2690456862983,507.22
283.516271006265,507.01
-955.7070731251631,506.8
-1107.9325811958774,506.75
196.51882636561777,505.12
-910.5433821214997,504.14
-89.1074940555402,503.6
-559.5695245883522,503.26
1465.5672464908898,503.15
-260.6951226897153,503.01
34.88861541763069,501.56
-1132.7789169650594,501.24
1154.102559869065,501.12
-512.4824881854146,500.42
4051.595526831489,500.24
-1412.6234912243128,499.32
-708.2701340939001,498.7000000000001
836.6834858166577,498.55
-266.6984708301377,497.61
-1219.6943787945684,497.13
5246.013705776176,497.0
-968.1953328224839,496.44
-1349.861590670031,496.38
1171.3229847370237,496.16
435.1645964761368,496.0
-181.31973606021097,495.48
-956.3913926660691,494.44
-968.3165836149259,494.25
118.97984485698453,494.08
-640.5943197246457,494.05
-632.2332714436656,493.74
-1377.5634544118122,492.65
-568.4303183981685,492.61
-1.050314176773682,492.52
2245.886200986172,492.2000000000001
-1221.2555285367991,492.1
381.04038105489553,491.86
-918.2808257416715,490.56
884.7581451349981,490.22
793.0852509126598,490.08
2173.0866110225384,490.0
-1886.6965663601832,489.67
4774.6321077524635,489.6
-619.0906440944232,489.52
162.2841832419573,489.0
-1771.5444237359366,488.18
-1542.5825600315882,487.75
-42.87661298210651,486.8200000000001
624.0160170580857,486.72
926.0089337664718,486.64
-420.4569760937203,486.59
1794.3893486098032,486.48
1242.5513638576438,486.22
-675.9089981459958,486.09
-1214.3849792326482,486.03
2591.7405269773885,485.88
-931.9314562909173,485.31
117.76752145405453,485.19
1098.7410278791413,484.93
-650.8195032886365,484.82
216.34188718473808,484.53
-1413.3462542519371,484.04
-457.34016995180946,482.72
-215.68660479488733,482.47
-1109.2689013674305,481.75
-1015.4272869090422,481.72
-1854.3002337316066,481.58
-54.83380002304807,481.46
1813.8934880900883,481.08
-893.1916429362775,480.42
-956.7682544378922,480.07
-1171.5189391004092,479.83
-1241.9659236353064,479.81
-8.645041584304238,479.78
6274.950129977999,479.59
-679.1093324386155,479.54
55.78406793803833,477.3
-685.908216754754,476.9500000000001
-453.92590047236695,476.65
737.8855137400609,476.58
-1530.3949190729754,476.49
-1954.829247786809,476.42
540.485729378059,476.34
-1931.5212748343013,476.3
-182.39955731993757,475.28
-966.2816431213985,474.8
-1443.2908083170041,474.6
-1702.6112087649403,474.03
-128.25061037253204,474.03
-1298.2471353923643,473.0
1188.549489822325,472.9
2248.288790419453,472.78
1808.0621314029302,472.57
-820.5046408846179,472.4500000000001
750.656408655848,472.39
-1176.9097808462,472.13
991.9173523774232,471.57
1000.4061423711498,471.43
-566.9480869579469,470.76
877.4771338371702,469.58
-1013.6326838408468,469.48
-1494.4881241486955,469.34
-387.4173162103482,469.3
-698.9863978477556,469.24
-449.0605784211507,469.19
-722.3813412982115,469.13
1026.3294029474725,468.65
-689.2465341836075,468.5
838.1806358713416,467.79
298.5314430104516,467.73
537.2796678244076,467.71
379.86312623786625,467.66
-518.6624986792782,467.5
-1498.9384146601387,466.66
516.2461381811991,466.29
-88.48840968675074,466.04
-786.2905998112402,465.93
-301.7746534707974,465.68
250.22518625104487,464.57
-60.66009916628559,463.25
-567.3965487930064,462.66
672.8366653741303,462.5
-1180.165987545134,461.36
67.21470879087656,460.68
-762.9165744447912,460.08
982.4043003527017,459.65
-446.29221948746215,459.58
-1201.383166064928,459.17
746.3723607704815,458.98
-1677.9512325485282,458.45
-348.18390260802465,458.25
-567.6700551467344,457.72
-1518.0183254417454,457.7
-934.0287074405545,456.9
630.5917631649223,456.58
754.701808899483,456.26
421.0286547774116,455.88
190.80864220075034,455.42
-1060.5096898281931,455.3
-1050.9182771957314,454.75
2057.816765439361,454.54
136.95086881420008,454.46
-299.51684546203046,454.36
346.7046735377945,454.33
-1756.9037439187082,454.11
-650.5043839830922,454.01
-77.97005808218888,453.64
-1110.982511091596,453.01
-1731.9798048112311,452.89
1621.5941606977426,451.92
-701.6238049047122,451.75
-485.3695126299033,451.56
-1770.7277753949793,451.46
-1686.1282099412792,451.29
469.2722684887748,451.11
-641.9025600538621,451.11
1615.7534954175844,450.82
-1365.5339937223932,450.74
-1361.5120200097147,450.16
461.7918910378137,449.93
461.06547091750633,449.65
1685.5894524782457,449.52
-45.191429023972205,449.49
-229.61340386782013,449.45
-1671.5766231275386,449.31
1808.722982471855,449.12
-1370.5491523534363,448.65
865.9838255936095,448.45
390.5207987024402,448.4
-308.26835093184184,447.92
66.22986045759012,447.68
-1342.278466960307,447.53
1042.8453223813062,447.05
-1762.066822525179,447.05
791.892707093908,446.51
2089.9049875203186,446.33
2007.2585510480183,446.18
-959.128670829693,445.0
893.0787847288102,444.9
-788.5038547080298,443.86
-1344.4303418678555,443.6
886.1754243277667,443.0
-1226.5546618457531,442.5
44.518708148997575,442.0
-660.8156105778012,441.48
-350.63035522258315,440.36
4483.181518251317,440.0
-992.6527305940223,439.7
-580.584630415655,439.66
-463.2570936640849,439.43
-1838.4916295391486,439.33
3.9430670419668274,439.06
-437.22960165057225,439.03
-300.57572571971195,438.65
-976.3734233990485,438.46
-1500.0694166007177,438.45
2899.6749378806844,438.24
-693.8705704076995,437.87
-292.7104574542309,437.82
2711.868671196777,437.66
-1418.6291420728267,437.42
967.9801407280702,436.68
-855.5492164043462,436.63
-1049.2390204429566,436.18
-1799.2863480018048,436.18
-897.3700310305065,435.9
2768.938142090733,435.02
1213.7700309086686,434.23
-1430.061382249972,434.12
-1092.100655962264,433.77
-127.391140088886,433.72
-1334.6672217302464,433.5
-190.1696874362616,433.36
-1591.0360006670894,432.96
-337.88828327398744,432.95
-1743.4132671199418,432.68
-1822.4241639336371,432.23
-1711.7764581479782,432.2
4470.779610713863,432.0
-1196.3712333952362,431.98
2732.9752890424734,431.92
-61.808050242529816,430.9
-1700.2060415478318,430.69
-1282.9206200113047,430.48
-1071.6785464996196,430.3
-542.4566958655521,430.15
-486.49188526204284,429.84
-700.7878661080674,429.73
1010.4119556116577,429.6
-227.93072710539434,428.5700000000001
-757.2196846552945,428.23
-95.46644100033045,428.02
1279.363502678863,427.93
-735.5826500323531,427.6
-854.1398435988931,427.48
-324.3457375992666,427.18
-290.561505353219,427.0
3185.8872577129428,426.9
1296.5322535363582,426.81
-1092.1830283262589,426.69
-1717.7719944335204,426.63
-43.87374868970687,426.48
-1232.272432043146,426.29
-1753.5907310695463,426.24
-1864.7776087640354,424.45
278.86947781863046,424.3
-193.99025118103862,424.29
710.9827168943343,423.91
2230.3148567284275,423.8
1140.149398213104,423.38
-1100.2048540014202,423.27
-390.0400778223036,422.86
-774.9105842968644,422.8
-1753.786725501165,422.7
1155.0339215591687,422.58
1256.262900942802,422.22
-481.80264061784646,421.9
-187.4143682669162,421.4
-779.7670744930595,420.64
-1131.1302644318716,420.5
3812.178347416149,420.3
-1141.1168085197778,420.25
-1300.1108679187384,419.95
-28.010753032071648,419.87
-886.5870388314954,419.78
4451.711677875027,419.7000000000001
-1849.725058237897,419.2
1616.9441790299347,419.18
-548.147226996492,418.82
-1939.5777415337575,418.73
-261.80634039235605,418.1
64.53033979504994,418.08
-1734.236693609974,417.95
-219.1631635222211,417.87
-1188.5630759226008,417.77
1715.758652849448,417.61
475.62435898417016,417.57
-1278.3934198505472,417.38
430.7940313823571,417.06
484.8267294319335,416.79
-748.99627541181,416.64
799.7569601724438,416.6
20.515425707114673,415.79
-1283.3850788186785,415.34
-1431.1192936999078,415.25
-1487.301698094146,415.23
-606.8547335834395,414.8
-1813.386324579068,414.21
-1136.4327001354434,414.2000000000001
-295.38839195086155,414.13
-1007.5749895195723,413.85
-1301.9305019309882,413.6
3428.0864157935252,413.55
-1066.3340915526667,413.05
-1271.0047585346622,412.95
374.2057894161974,412.92
-180.0226834153691,412.06
-1739.693208298126,411.7
3071.2471948857205,411.0
-1221.8189436691393,410.79
232.00765201885133,410.72
-797.823169725762,410.5
-540.3249135451649,410.48
-547.7173664562299,409.98
360.3559329564973,409.9
-453.1477099132044,409.80000000000007
-591.642997202763,409.8
-1398.1049267050394,409.57
-1016.0986728345499,409.4
-132.55079163529183,409.25
-1043.9253699348187,409.1
379.01155435360477,409.04
-1004.3333131330014,408.95
-475.65222092514546,408.63
-664.095333782042,407.63
-1141.9246890336092,407.51
-111.54575641989254,406.8
-1136.9132740525197,406.76
-918.0895969279293,406.4
-1151.8205269982675,406.4
-676.6702507634516,406.08
1301.4400119682543,406.07
-777.859747446624,405.38
3946.0709915139655,405.0
-1014.0088056521731,404.65
-1224.3917391609718,404.64
4002.0705760652545,404.4
-58.2409086414184,403.7000000000001
-553.3189255656268,403.38
-218.3707873420484,403.35
-182.99224109711577,402.98
-894.2043372693622,402.71
1690.244590034354,401.9
-1341.9018337812188,401.77
142.98734068208046,401.46
-1215.841476146564,400.95
534.4022475773974,400.35
-938.2143512344454,400.2
-1280.2065551191313,400.1
-936.8140192445387,399.58
-1688.0475527744568,399.29
-1301.627443108828,399.2
-843.8446732147386,398.92
-831.2426153907235,398.9
-1016.6014687832408,398.83
-534.2788824826881,398.7
-417.0585946629876,398.6
-1736.7253665034236,397.98
562.245862537892,397.3
-1740.5973073576063,397.12
-212.60427359050738,397.02
-1249.2068790509609,397.0
-1735.5983197083572,396.87
-1250.3707086954125,396.48
-66.54778503375314,396.39
501.7392326923948,396.03
-1084.230430440362,395.5
714.0106242437048,395.43
-523.329964208404,395.24
-643.8906300285302,394.7
-845.3371657498003,394.38
-181.21959524038948,394.14
3033.3276851386436,394.02
1913.921257697782,394.0
-940.1412863838441,393.72
-364.8674836520539,393.28
140.04694183507104,392.52
-1182.293533385732,392.15
799.6505945602473,392.06
-1740.9178966674494,391.95
-398.962077779795,391.76
-544.6544533042343,391.3
-1709.3979894818183,390.85
-1313.2951389620735,390.36
-1167.9874753579616,390.05
1393.6735202188743,389.86
-1607.3361424896127,389.78
1717.7028045216525,389.64
-401.9436887729155,389.3
-375.05883173533357,389.28
119.7461939941295,389.2600000000001
-639.364999257172,389.18
-501.73176868613933,389.03
-1349.7195616527747,389.01
-207.1879595935212,388.69
-596.4335680975216,388.58
-1720.5830934753433,388.55
-1111.541879438606,388.52
-342.3976517301405,388.45
1633.830549036738,388.02
-281.279535312775,387.49
435.32967518822215,386.98
-1387.243642674274,386.69
-863.2252729325928,386.44
182.21506133993796,386.15
-1017.705528680707,385.56
-678.0540010495466,385.55
-2046.2759621895318,385.48
593.5434712220804,385.2
-181.8398324762918,385.1
-705.6831803881739,384.59
-1185.545795201552,384.52
1329.9658772864618,384.3
560.638624259749,384.3
-1199.8939657028986,384.26
-1726.1923452382364,384.06
-528.3097744860013,384.01
-1280.551480948601,383.97
-535.2730571358264,383.95
-666.4139091521301,383.7
2340.674459591805,383.58
-1153.1623444943339,383.03
-454.62916409200466,382.98
-869.0641663531928,382.87
-1704.3296758040353,382.81
768.383332185609,382.79
-570.5132951120047,382.67
-68.51883916912084,382.14
91.25499983532427,381.9
-1522.7335306874857,381.66
-698.8926845417781,381.44
-1077.1714225080743,381.32
-1255.8417945095764,381.32
3861.5193585763986,381.0
-1731.631730200097,380.0
-135.24273509489205,379.73
-491.6845174214984,379.4
-1460.770409016546,379.2
-463.3057554372175,378.89
-1018.1719482467895,378.64
-1827.6764016554637,378.59
-132.303185362249,378.59
1967.8306369595743,378.2
-1238.2503973127675,377.6
427.56795839319653,377.52
-738.4597777485653,377.49
-465.2916249177278,376.96
-484.3007547015254,376.92
-271.257971829299,376.73
-31.158572366929093,376.64
985.9736012968875,376.5
-382.99714250557383,376.46
-1383.7809796949214,376.34
-1792.9141030084802,375.93
-1863.3956729197866,375.58
619.2065095933326,375.5
-844.6087375353006,375.35
-1494.0953392466804,375.34
-422.08616121268824,374.7
-1188.667480060054,374.48
-1009.2696235436827,373.94
-924.0102422553662,373.9
-1899.3347590910194,373.61
-383.10424988885177,373.42
351.32945020194586,373.36
-559.1565074571834,373.0100000000001
-950.0658447056784,372.36
-844.8513498515022,372.22
-65.93995537809269,372.21
228.220897547289,372.15
-1961.0868264322257,371.56
-1281.3886097073791,371.01
617.7492854576817,370.8
8.339612971185716,370.63
3132.991267153556,370.44
-434.4930018512577,370.4
966.7863439987188,370.37
-1589.1128203582048,370.26
-1230.6882333499268,369.68
-1276.6282428284392,369.46
-483.9202540801989,369.34
